category,filename,LL_Mean,LL_StdDev,LL_Variance,LL_Energy,LL_Entropy,LL_Skewness,LL_Kurtosis,LL_Min,LL_Max,LL_Range,LH_Mean,LH_StdDev,LH_Variance,LH_Energy,LH_Entropy,LH_Skewness,LH_Kurtosis,LH_Min,LH_Max,LH_Range,HL_Mean,HL_StdDev,HL_Variance,HL_Energy,HL_Entropy,HL_Skewness,HL_Kurtosis,HL_Min,HL_Max,HL_Range,HH_Mean,HH_StdDev,HH_Variance,HH_Energy,HH_Entropy,HH_Skewness,HH_Kurtosis,HH_Min,HH_Max,HH_Range
cracker,60-scale_7_im_5_grey.png,0.88610026,0.276469545,0.07643541,3529.150796,9.80727666,-0.100065592,-0.27473143,0.117647059,1.645098039,1.52745098,0.000642425,0.074524707,0.005553932,22.75059592,10.25716238,0.046435537,0.8503574,-0.333333333,0.380392157,0.71372549,0.003841146,0.159178803,0.025337891,103.8444368,10.20024512,0.334097865,0.76730738,-0.658823529,0.750980392,1.409803922,-0.000368604,0.073964484,0.005470745,22.40872741,10.26667521,0.068325807,0.856881598,-0.305882353,0.309803922,0.615686275
cracker,60-scale_7_im_6_grey.png,0.850049307,0.366356899,0.134217377,3509.45772,10.06035178,0.097544204,-0.782617952,0.107843137,1.933333333,1.825490196,0.00010005,0.114022077,0.013001034,53.25227605,10.53515729,-0.017795721,0.730270657,-0.523529412,0.449019608,0.97254902,0.001657763,0.150358512,0.022607682,92.61232218,10.18512268,0.059861705,0.949432382,-0.666666667,0.650980392,1.317647059,-0.000692689,0.089331878,0.007980184,32.68880046,10.49815365,-0.032866542,0.941921083,-0.360784314,0.388235294,0.749019608
cracker,60-scale_7_im_7_grey.png,0.974820964,0.17901768,0.03204733,4023.595994,9.269551739,0.111811149,0.190810091,0.358823529,1.711764706,1.352941176,0.000369562,0.081170806,0.0065887,26.98787389,10.00051684,0.181158934,1.027702439,-0.298039216,0.394117647,0.692156863,-0.000459559,0.09030772,0.008155484,33.40572857,9.36416008,-0.059562456,0.970881401,-0.431372549,0.4,0.831372549,0.000156059,0.06135846,0.003764861,15.42096886,9.882733914,-0.026903151,0.820133074,-0.28627451,0.270588235,0.556862745
cracker,60-scale_7_im_8_grey.png,1.001042145,0.162028001,0.026253073,4212.074291,9.117911003,0.18414081,0.341409046,0.362745098,1.641176471,1.278431373,0.000610352,0.067867087,0.004605942,18.86746251,9.793679052,0.112487065,1.042114312,-0.303921569,0.315686275,0.619607843,0.001290116,0.104713448,0.010964906,44.91907343,9.511480956,0.099165466,1.348244516,-0.466666667,0.474509804,0.941176471,-0.00063333,0.059573066,0.00354895,14.53814302,9.785538351,0.04608824,1.202896747,-0.276470588,0.384313725,0.660784314
cracker,60-scale_7_im_9_grey.png,0.890034275,0.349342113,0.122039912,3744.566982,9.987805375,-0.062992352,-0.704639923,0.096078431,1.878431373,1.782352941,-0.000343712,0.121472316,0.014755523,60.43910804,10.56928018,-0.046435529,1.161716673,-0.537254902,0.580392157,1.117647059,-0.001141238,0.137943186,0.019028323,77.9453441,10.09411461,-0.064271293,0.892449811,-0.629411765,0.549019608,1.178431373,0.00055913,0.090980448,0.008277442,33.90568243,10.48997999,0.054357367,0.951825346,-0.333333333,0.390196078,0.723529412
cracker,60-scale_8_im_1_grey.png,0.995358935,0.135663188,0.018404501,4133.453453,8.931069951,0.277326427,0.243150429,0.558823529,1.545098039,0.98627451,0.00063333,0.05827618,0.003396113,13.91212226,9.561739724,0.027098017,1.198026762,-0.296078431,0.260784314,0.556862745,0.003094841,0.092432201,0.008543712,35.03427528,9.386392422,0.08266252,1.003532629,-0.470588235,0.4,0.870588235,0.000175686,0.054082402,0.002924906,11.9805421,9.521643388,0.047799829,0.823257801,-0.231372549,0.22745098,0.458823529
cracker,60-scale_8_im_2_grey.png,0.917548924,0.166743284,0.027803323,3562.288539,9.193601361,0.105623641,0.205226484,0.333333333,1.537254902,1.203921569,0.000104837,0.054199073,0.00293754,12.03220684,9.770661986,0.05437425,1.021191187,-0.274509804,0.266666667,0.541176471,-0.000422698,0.118319724,0.013999557,57.34291811,9.674062659,0.040595381,1.02636032,-0.541176471,0.550980392,1.092156863,9.81E-05,0.056297461,0.003169404,12.98191849,9.811544227,-0.001379943,0.973206187,-0.223529412,0.284313725,0.507843137
cracker,60-scale_8_im_3_grey.png,0.910686657,0.329848278,0.108799887,3842.662707,9.998381438,0.04341811,-0.564405699,0.117647059,1.894117647,1.776470588,0.001596967,0.105822218,0.011198342,45.87885429,10.47480333,0.001716246,0.892073263,-0.433333333,0.458823529,0.892156863,8.14E-05,0.158372677,0.025081905,102.7355094,10.18906628,-0.013426126,1.111881104,-0.790196078,0.778431373,1.568627451,0.000743911,0.090564909,0.008202003,33.59767013,10.45974052,0.004266992,1.094738798,-0.378431373,0.478431373,0.856862745
cracker,60-scale_8_im_4_grey.png,0.94869313,0.200020946,0.040008379,3850.350727,9.383420064,-0.165878095,0.038296377,0.229411765,1.603921569,1.374509804,0.000904756,0.069617928,0.004846656,19.85525567,9.998206606,0.123005191,1.266563035,-0.290196078,0.398039216,0.688235294,0.000734337,0.108483199,0.011768605,48.20641292,9.602858419,0.011784358,0.906294523,-0.525490196,0.447058824,0.97254902,-0.000385838,0.06013775,0.003616549,14.81399462,9.921444557,0.032015876,0.725192132,-0.266666667,0.288235294,0.554901961
cracker,60-scale_8_im_5_grey.png,0.906184417,0.272743026,0.074388758,3668.209485,9.771891079,-0.156620066,-0.168467342,0.12745098,1.719607843,1.592156863,4.45E-05,0.073945545,0.005467944,22.39670511,10.21796732,0.083739458,0.858565341,-0.27254902,0.325490196,0.598039216,-0.005229875,0.145040944,0.021036875,86.27907343,10.04145008,0.201733082,0.829094824,-0.615686275,0.684313725,1.3,0.000385359,0.070262954,0.004936883,20.22207997,10.22354292,0.057229456,0.836470103,-0.280392157,0.319607843,0.6
cracker,60-scale_8_im_6_grey.png,0.895616479,0.333092403,0.110950549,3739.973329,9.984499318,0.01667517,-0.578836392,0.143137255,1.921568627,1.778431373,-0.000800877,0.096424527,0.009297689,38.08596309,10.45887723,-0.037565623,0.85112131,-0.374509804,0.384313725,0.758823529,0.00020728,0.147063321,0.02162762,88.58690888,10.12043819,0.027915076,1.041445192,-0.668627451,0.623529412,1.292156863,0.000184302,0.076915613,0.005916012,24.23212226,10.39894276,0.072413014,0.95183944,-0.31372549,0.347058824,0.660784314
cracker,60-scale_8_im_7_grey.png,1.018432617,0.176419475,0.031123831,4375.874875,9.213688462,0.106791417,0.276601826,0.378431373,1.68627451,1.307843137,0.000443761,0.070379564,0.004953283,20.28945406,9.830080934,0.265911975,1.81220657,-0.403921569,0.392156863,0.796078431,-0.000205365,0.104539154,0.010928435,44.76304114,9.508508435,-0.088701886,0.850313278,-0.509803922,0.441176471,0.950980392,0.000839174,0.060700287,0.003684525,15.09469819,9.812884697,-0.017124376,1.10187486,-0.282352941,0.28627451,0.568627451
cracker,60-scale_8_im_8_grey.png,0.975160846,0.142933989,0.020430125,3978.726605,8.991484252,0.219985803,0.407331202,0.441176471,1.554901961,1.11372549,0.000769761,0.053301241,0.002841022,11.63925413,9.520422372,0.022124619,1.445486034,-0.270588235,0.325490196,0.596078431,0.001012944,0.1072128,0.011494584,47.08602076,9.545226926,0.026140709,1.295742191,-0.505882353,0.582352941,1.088235294,-0.000248928,0.052437342,0.002749675,11.26292195,9.572884704,-0.029718748,0.719179403,-0.217647059,0.264705882,0.482352941
cracker,60-scale_8_im_9_grey.png,0.897557158,0.326731935,0.106753757,3737.037243,9.934257502,-0.01786299,-0.589497979,0.117647059,1.9,1.782352941,0.000644818,0.09294919,0.008639552,35.38930796,10.38639212,-0.054078944,1.048484777,-0.433333333,0.468627451,0.901960784,0.001433728,0.151202191,0.022862103,93.6515917,10.14432055,-0.069257872,0.680024168,-0.649019608,0.596078431,1.245098039,-0.000313553,0.080701148,0.006512675,26.67632065,10.35588032,-0.021670949,1.371796509,-0.464705882,0.358823529,0.823529412
cracker,60-scale_9_im_1_grey.png,0.977345186,0.171896576,0.029548433,4033.544379,9.190134963,-0.098810016,0.341578283,0.38627451,1.615686275,1.229411765,0.000606522,0.058803844,0.003457892,14.16503268,9.607943609,0.102606804,1.289626569,-0.231372549,0.341176471,0.57254902,0.002463905,0.09974531,0.009949127,40.77648981,9.484164138,0.004041857,0.97470155,-0.450980392,0.480392157,0.931372549,-0.000220684,0.049276071,0.002428131,9.945824683,9.584508257,-0.02627217,1.406728619,-0.235294118,0.319607843,0.554901961
cracker,60-scale_9_im_2_grey.png,0.938762829,0.175903472,0.030942031,3736.443622,9.245587177,-0.011074925,0.190108534,0.319607843,1.633333333,1.31372549,0.000653914,0.049716198,0.0024717,10.12583622,9.630881677,0.123291166,0.930490364,-0.2,0.247058824,0.447058824,0.002776501,0.116430716,0.013556112,55.55740869,9.674273203,0.10679715,0.735677623,-0.57254902,0.570588235,1.143137255,-3.45E-05,0.049313084,0.00243178,9.960576701,9.602005465,0.050886087,0.822762215,-0.198039216,0.239215686,0.437254902
cracker,60-scale_9_im_3_grey.png,0.902138863,0.330426051,0.109181375,3780.755063,9.972049089,-0.00188144,-0.594339198,0.137254902,1.833333333,1.696078431,0.001730047,0.091347673,0.008344397,34.19091119,10.39757075,-0.045356293,1.227782916,-0.519607843,0.439215686,0.958823529,0.002136949,0.147042926,0.021621622,88.5808689,10.14197926,-0.027325699,1.049259736,-0.670588235,0.668627451,1.339215686,-9.10E-05,0.075399941,0.005685151,23.28641292,10.33968473,-0.095885005,1.156511498,-0.343137255,0.294117647,0.637254902
cracker,60-scale_9_im_4_grey.png,0.931632966,0.226312563,0.051217376,3764.868543,9.523476232,-0.250770253,0.068198646,0.188235294,1.668627451,1.480392157,0.000576363,0.067779815,0.004594103,18.81880815,9.918241342,0.12855658,1.234684874,-0.337254902,0.321568627,0.658823529,-0.001034965,0.10657106,0.011357391,46.5242599,9.621040648,-0.02866209,0.657683412,-0.449019608,0.415686275,0.864705882,0.000100528,0.052326828,0.002738097,11.21528643,9.866140167,-0.021091506,0.891795118,-0.252941176,0.219607843,0.47254902
cracker,60-scale_9_im_5_grey.png,0.951613722,0.251321889,0.063162692,3967.923679,9.641606071,-0.174007895,0.133307115,0.141176471,1.698039216,1.556862745,-0.000281958,0.058193982,0.00338654,13.8715917,9.84576007,-0.008251642,1.426627806,-0.296078431,0.301960784,0.598039216,0.001693187,0.137055268,0.018784147,76.95160707,9.974352024,0.240910122,0.696849792,-0.596078431,0.584313725,1.180392157,-6.46E-05,0.050446011,0.0025448,10.42351788,9.83631274,0.049848081,0.837962541,-0.203921569,0.215686275,0.419607843
cracker,60-scale_9_im_6_grey.png,0.919891238,0.309409908,0.095734491,3858.163222,9.90258777,-0.118865778,-0.443720139,0.11372549,1.878431373,1.764705882,0.000787952,0.078896568,0.006224668,25.49878508,10.28104323,0.003845037,1.260892694,-0.364705882,0.396078431,0.760784314,-0.000873162,0.137235622,0.018833616,77.14561323,10.02925983,0.010218169,0.849370327,-0.598039216,0.529411765,1.12745098,-0.000410731,0.06248701,0.003904626,15.99404075,10.19652156,-0.002236787,0.97781655,-0.260784314,0.28627451,0.547058824
cracker,60-scale_9_im_7_grey.png,0.994332587,0.190758817,0.036388926,4198.753153,9.299149533,-0.00863075,0.320728154,0.3,1.692156863,1.392156863,0.001360964,0.064994535,0.00422429,17.31027682,9.756208791,0.08123201,1.279421417,-0.347058824,0.301960784,0.649019608,0.000255151,0.099499926,0.009900235,40.55163014,9.456897473,0.061642472,1.050997213,-0.417647059,0.458823529,0.876470588,-8.47E-05,0.053258401,0.002836457,11.6181584,9.693802078,-0.068839392,0.99733162,-0.250980392,0.233333333,0.484313725
cracker,60-scale_9_im_8_grey.png,0.967492915,0.142850079,0.020406145,3917.613818,8.987734129,0.175683363,0.66978871,0.2,1.468627451,1.268627451,0.000219248,0.047831406,0.002287843,9.371203383,9.341635952,0.149446914,1.465332375,-0.205882353,0.305882353,0.511764706,0.000365732,0.098045015,0.009612825,39.37467897,9.419908148,0.004763986,1.266907942,-0.48627451,0.421568627,0.907843137,-1.72E-05,0.043139188,0.00186099,7.622614379,9.285554275,-0.024383484,0.924096787,-0.21372549,0.221568627,0.435294118
cracker,60-scale_9_im_9_grey.png,0.923953546,0.30410609,0.092480514,3875.515063,9.869197396,-0.095558917,-0.437394318,0.164705882,1.821568627,1.656862745,0.001145067,0.087140147,0.007593405,31.10795848,10.27494017,-0.104386829,1.392132965,-0.437254902,0.394117647,0.831372549,-9.10E-05,0.129461451,0.016760267,68.65008843,9.974654262,-0.056170732,0.859495389,-0.537254902,0.523529412,1.060784314,0.000183824,0.066062476,0.004364251,17.87610919,10.23208111,0.069876344,1.217906557,-0.301960784,0.321568627,0.623529412
sandpaper,06-scale_1_im_1_grey.png,1.0029991,0.056465769,0.003188383,4133.665087,7.624177056,-0.710072968,2.58043956,0.58627451,1.2,0.61372549,0.00045525,0.012543784,0.000157347,0.645340254,6.803058101,-0.065898693,1.217756353,-0.058823529,0.066666667,0.125490196,0.00010005,0.011630313,0.000135264,0.554083045,6.53121526,-0.022938334,0.735583473,-0.052941176,0.047058824,0.1,7.99E-05,0.004821081,2.32E-05,0.095228758,6.113458123,-0.021287204,0.43298361,-0.019607843,0.023529412,0.043137255
sandpaper,06-scale_1_im_2_grey.png,0.985063381,0.060472146,0.00365688,3989.531626,7.773562245,-0.579675845,1.492112292,0.639215686,1.217647059,0.578431373,0.000214461,0.013864263,0.000192218,0.787512495,6.921151562,0.05854953,0.872530194,-0.064705882,0.058823529,0.123529412,3.45E-05,0.014353766,0.000206031,0.84390619,6.851195188,0.028628447,0.668321518,-0.062745098,0.070588235,0.133333333,2.97E-05,0.005320225,2.83E-05,0.115940023,6.24246532,0.074659342,0.553383041,-0.021568627,0.025490196,0.047058824
sandpaper,06-scale_1_im_3_grey.png,0.904962757,0.097794723,0.009563808,3393.623649,8.507331463,-0.070683041,0.296530824,0.480392157,1.284313725,0.803921569,0.00012207,0.025277557,0.000638955,2.6172203,7.869991429,0.227013966,0.558378321,-0.088235294,0.119607843,0.207843137,-0.000213982,0.022188612,0.000492335,2.016789696,7.373339717,0.073631891,0.801607102,-0.092156863,0.107843137,0.2,0.000107709,0.008907312,7.93E-05,0.32502499,7.182588992,0.018638288,0.424959213,-0.031372549,0.035294118,0.066666667
sandpaper,06-scale_1_im_4_grey.png,0.860412358,0.074196332,0.005505096,3054.856282,8.105825973,-0.185175748,0.408900615,0.537254902,1.198039216,0.660784314,3.59E-05,0.025904223,0.000671029,2.748539023,7.919184487,-0.027647984,0.91261248,-0.107843137,0.115686275,0.223529412,0.000330787,0.024410076,0.000595852,2.441057286,7.366381505,-0.133828004,2.358627744,-0.158823529,0.119607843,0.278431373,0.000112496,0.011794727,0.000139116,0.569869281,7.407309588,-0.007097343,3.416032192,-0.094117647,0.082352941,0.176470588
sandpaper,06-scale_1_im_5_grey.png,0.884279737,0.08805843,0.007754287,3234.631438,8.378012975,-0.081640046,0.148473921,0.5,1.221568627,0.721568627,0.000340361,0.032296573,0.001043069,4.272883506,8.308066656,0.046058795,1.435944737,-0.170588235,0.170588235,0.341176471,0.000813323,0.032244314,0.001039696,4.261303345,7.853423094,-0.050103946,0.773464258,-0.141176471,0.147058824,0.288235294,-9.10E-06,0.015352686,0.000235705,0.965447905,7.807379001,0.088369002,1.453294291,-0.07254902,0.07254902,0.145098039
sandpaper,06-scale_1_im_6_grey.png,0.937982058,0.116244163,0.013512706,3659.0512,8.71793835,0.174062723,0.439976911,0.411764706,1.464705882,1.052941176,0.000340361,0.052207119,0.002725583,11.16446367,8.991073215,-0.245389597,2.108772066,-0.329411765,0.278431373,0.607843137,0.000345148,0.044303188,0.001962772,8.040003845,8.356036484,-0.167471133,1.731968723,-0.247058824,0.252941176,0.5,0.000304936,0.022765067,0.000518248,2.123125721,8.572203744,-0.116883481,2.827431741,-0.188235294,0.154901961,0.343137255
sandpaper,06-scale_1_im_7_grey.png,1.073719937,0.057125865,0.003263364,4735.540707,7.57372901,-0.513962576,1.017518869,0.776470588,1.256862745,0.480392157,0.000382966,0.012901077,0.000166438,0.682329873,6.972954227,0.221558947,0.768573127,-0.060784314,0.064705882,0.125490196,-0.000147442,0.012883497,0.000165984,0.679961553,6.355216439,0.065285021,1.141668704,-0.054901961,0.074509804,0.129411765,1.44E-05,0.005124559,2.63E-05,0.107566321,6.246623136,0.074633553,1.060254411,-0.021568627,0.033333333,0.054901961
sandpaper,06-scale_1_im_8_grey.png,1.027594114,0.054133291,0.002930413,4337.172791,7.552173224,-0.500956501,1.632454945,0.682352941,1.252941176,0.570588235,0.000269512,0.012363551,0.000152857,0.626401384,6.851748602,0.093678994,1.35894795,-0.07254902,0.074509804,0.147058824,-2.73E-05,0.013924361,0.000193888,0.794167628,6.708376096,0.171697462,2.202562804,-0.058823529,0.115686275,0.174509804,7.18E-06,0.005166621,2.67E-05,0.109338716,6.235045129,-0.045124397,0.998036403,-0.029411765,0.02745098,0.056862745
sandpaper,06-scale_1_im_9_grey.png,0.916533107,0.117688655,0.01385062,3497.507047,8.738101387,-0.042784743,-0.23593495,0.564705882,1.343137255,0.778431373,0.000652478,0.02806094,0.000787416,3.227001153,8.164740828,0.265538734,0.956460719,-0.107843137,0.149019608,0.256862745,-0.000316425,0.026037707,0.000677962,2.777343329,7.656657115,0.074456266,0.519972416,-0.103921569,0.103921569,0.207843137,6.18E-05,0.010219761,0.000104444,0.427816225,7.448300884,-0.0188158,0.322904335,-0.041176471,0.039215686,0.080392157
sandpaper,06-scale_2_im_1_grey.png,1.001054113,0.07622463,0.005810194,4128.438401,8.112287311,-0.280272691,1.240194372,0.566666667,1.294117647,0.72745098,0.00032935,0.029457564,0.000867748,3.554740484,8.259320559,0.045376317,1.268055887,-0.152941176,0.141176471,0.294117647,0.000156059,0.031496738,0.000992045,4.063514033,7.931653743,0.07625406,3.043655112,-0.2,0.223529412,0.423529412,9.57E-05,0.01568287,0.000245952,1.00745867,7.832200497,-0.005510967,1.433671745,-0.084313725,0.078431373,0.162745098
sandpaper,06-scale_2_im_2_grey.png,0.975562002,0.082598951,0.006822587,3926.195433,8.247909093,-0.402682998,1.18561394,0.454901961,1.325490196,0.870588235,0.000321691,0.035307755,0.001246638,5.106651288,8.476101065,0.106211843,1.352301066,-0.178431373,0.223529412,0.401960784,0.00058498,0.043355639,0.001879711,7.700699731,8.424200698,0.094442588,1.037336792,-0.211764706,0.18627451,0.398039216,0.000179994,0.020693679,0.000428228,1.754156094,8.193371592,0.068897069,0.704605658,-0.092156863,0.082352941,0.174509804
sandpaper,06-scale_2_im_3_grey.png,0.897517904,0.147296369,0.02169622,3388.352953,9.039759517,0.293432479,0.487109193,0.374509804,1.645098039,1.270588235,0.000445676,0.066566819,0.004431141,18.15076894,9.6548724,-0.005558246,1.069040324,-0.323529412,0.298039216,0.621568627,-0.000169941,0.069729963,0.004862268,19.91596694,8.968077807,0.088886326,1.275645065,-0.405882353,0.394117647,0.8,-0.000476314,0.036370865,0.00132284,5.419281046,9.38480753,-0.043434051,1.399959299,-0.198039216,0.180392157,0.378431373
sandpaper,06-scale_2_im_4_grey.png,0.947206265,0.083515094,0.006974771,3703.49867,8.306780724,-0.211843987,1.165814923,0.480392157,1.301960784,0.821568627,-0.00042222,0.049434007,0.002443721,10.01021146,9.025411193,0.076952988,1.307833882,-0.235294118,0.264705882,0.5,-1.91E-06,0.04853386,0.002355536,9.648273741,8.47139267,-0.028736006,2.109869278,-0.264705882,0.250980392,0.515686275,-0.000458601,0.033379369,0.001114182,4.564552095,8.832708773,-0.094858639,1.673044546,-0.178431373,0.160784314,0.339215686
sandpaper,06-scale_2_im_5_grey.png,0.882240445,0.107441876,0.011543757,3235.397466,8.654148704,0.114061746,0.660588616,0.409803922,1.374509804,0.964705882,-0.001516065,0.059067454,0.003488964,14.30021146,9.585721035,-0.066392126,0.940523117,-0.382352941,0.225490196,0.607843137,0.001177141,0.075979754,0.005772923,23.65156863,9.03571304,0.189820513,0.812800916,-0.350980392,0.356862745,0.707843137,8.76E-05,0.044198855,0.001953539,8.001726259,9.449995342,0.023973451,1.213357573,-0.252941176,0.205882353,0.458823529
sandpaper,06-scale_2_im_6_grey.png,0.876515108,0.138091053,0.019069139,3224.97689,8.970088333,0.247265147,0.266300484,0.301960784,1.445098039,1.143137255,0.000258023,0.085123473,0.007246006,29.67991157,10.04814913,-0.093407279,1.404374739,-0.515686275,0.366666667,0.882352941,-0.00015175,0.085015487,0.007227633,29.60447905,9.195595078,0.065982763,0.714760149,-0.343137255,0.38627451,0.729411765,-0.000221641,0.058742993,0.003450739,14.13442907,9.932663141,-0.038025998,1.388538792,-0.284313725,0.305882353,0.590196078
sandpaper,06-scale_2_im_7_grey.png,0.939163028,0.06992072,0.004888907,3632.808351,8.053106818,-0.531524922,1.695603094,0.464705882,1.211764706,0.747058824,0.000493068,0.030026088,0.000901566,3.693810073,8.212584641,0.170425237,1.486990322,-0.164705882,0.160784314,0.325490196,-0.000453814,0.034111314,0.001163582,4.766874279,7.922036392,-0.101901169,2.112645506,-0.176470588,0.164705882,0.341176471,-2.87E-05,0.018731647,0.000350875,1.437185698,7.879535544,-0.033875769,1.570234833,-0.090196078,0.076470588,0.166666667
sandpaper,06-scale_2_im_8_grey.png,1.02231206,0.078185111,0.006112912,4305.857982,8.097791616,-0.329883652,1.957111861,0.52745098,1.401960784,0.874509804,6.18E-05,0.034167737,0.001167434,4.781826221,8.527872847,0.047924435,2.571945766,-0.211764706,0.247058824,0.458823529,-0.001238415,0.042503967,0.001806587,7.406063053,8.307167275,-0.245937986,2.264614114,-0.219607843,0.209803922,0.429411765,-0.000213982,0.021935937,0.000481185,1.971122645,8.284661501,-0.070545046,1.853207803,-0.139215686,0.105882353,0.245098039
sandpaper,06-scale_2_im_9_grey.png,0.93807014,0.14975147,0.022425503,3696.234867,9.030695966,0.14665513,0.113496767,0.415686275,1.568627451,1.152941176,0.000583544,0.070300279,0.004942129,20.24435602,9.731052856,0.029185436,1.037198397,-0.309803922,0.358823529,0.668627451,-0.000159409,0.073224077,0.005361765,21.96189542,9.067464259,-0.107785971,0.852151793,-0.341176471,0.292156863,0.633333333,0.00018526,0.044038093,0.001939354,7.94373318,9.489767544,-0.054426419,1.764725915,-0.254901961,0.250980392,0.505882353
sandpaper,06-scale_3_im_1_grey.png,1.081516161,0.081328254,0.006614285,4818.08995,8.041736898,-0.255329841,1.563395312,0.625490196,1.403921569,0.778431373,-0.000306373,0.047484662,0.002254793,9.236016917,9.065694712,-0.105203843,3.110327286,-0.380392157,0.282352941,0.662745098,0.000316904,0.051861706,0.002689637,11.01716263,8.34146871,0.083414156,2.674267954,-0.305882353,0.274509804,0.580392157,-0.000259459,0.034537636,0.001192848,4.886182238,8.918212765,-0.082398368,1.722829592,-0.168627451,0.164705882,0.333333333
sandpaper,06-scale_3_im_2_grey.png,0.982413737,0.078940911,0.006231667,3978.72504,8.211661013,-0.248862982,1.15336595,0.576470588,1.319607843,0.743137255,-4.55E-05,0.046141789,0.002129065,8.720657439,8.972695323,0.02042862,1.825787391,-0.260784314,0.294117647,0.554901961,5.22E-05,0.059206557,0.003505416,14.35819685,8.848689281,0.080598883,0.904067638,-0.268627451,0.254901961,0.523529412,-0.000201536,0.036226656,0.001312371,5.375636294,8.838528886,0.024113096,1.383383493,-0.203921569,0.184313725,0.388235294
sandpaper,06-scale_3_im_3_grey.png,0.960752719,0.146043449,0.021328689,3868.157855,9.013954457,0.073470151,-0.12769408,0.484313725,1.482352941,0.998039216,0.001245596,0.082635992,0.006828707,27.97673972,10.00506959,-0.119095485,0.332783299,-0.329411765,0.333333333,0.662745098,-0.001323146,0.087536899,0.007662709,31.39362553,9.33169325,0.120520772,0.521722482,-0.319607843,0.378431373,0.698039216,-0.000342754,0.062251531,0.003875253,15.87351788,9.929760872,-0.071964194,0.516743169,-0.284313725,0.245098039,0.529411765
sandpaper,06-scale_3_im_4_grey.png,1.082744045,0.076875631,0.005909863,4826.089592,7.943083394,-0.451409241,1.433421844,0.680392157,1.382352941,0.701960784,-0.000441847,0.049393631,0.002439731,9.993936947,9.160911414,0.030528464,1.367089284,-0.256862745,0.235294118,0.492156863,0.001490215,0.050723758,0.0025729,10.54769319,8.31070677,0.119103323,2.185430356,-0.284313725,0.276470588,0.560784314,1.20E-05,0.03659272,0.001339027,5.484655902,9.028213583,-0.033167149,2.019365977,-0.198039216,0.192156863,0.390196078
sandpaper,06-scale_3_im_5_grey.png,0.959661267,0.113094705,0.012790412,3824.599692,8.734078994,0.053268247,0.255043084,0.47254902,1.401960784,0.929411765,0.000353286,0.069106775,0.004775746,19.56196847,9.719203794,0.011226942,0.619747028,-0.274509804,0.268627451,0.543137255,0.000553385,0.091175821,0.00831303,34.05142637,9.377805482,0.176271826,0.464224759,-0.319607843,0.384313725,0.703921569,2.68E-05,0.055402046,0.003069387,12.57221069,9.642742806,0.031864469,0.93995602,-0.231372549,0.294117647,0.525490196
sandpaper,06-scale_3_im_6_grey.png,0.922935815,0.141373662,0.019986512,3570.880638,8.99443177,0.196440613,0.067807687,0.48627451,1.41372549,0.92745098,-8.62E-05,0.086995963,0.007568298,30.99977701,10.06836594,-0.107446068,0.451353498,-0.405882353,0.309803922,0.715686275,-0.001600797,0.092356013,0.008529633,34.94787389,9.343498838,0.105034748,0.763553589,-0.462745098,0.41372549,0.876470588,-0.000135953,0.063013068,0.003970647,16.26384468,9.949953299,0.008756525,1.334419839,-0.323529412,0.270588235,0.594117647
sandpaper,06-scale_3_im_7_grey.png,1.013677619,0.076934116,0.005918858,4233.05697,8.102561466,-0.412504045,1.254004763,0.580392157,1.311764706,0.731372549,-1.82E-05,0.045403188,0.00206145,8.443698577,8.951023451,0.110294763,1.753845159,-0.258823529,0.270588235,0.529411765,-0.00109241,0.046735369,0.002184195,8.951349481,8.465670731,-0.130891837,2.246760537,-0.337254902,0.229411765,0.566666667,-0.000260417,0.033021528,0.001090421,4.466643599,8.809860329,0.035225938,1.211560312,-0.156862745,0.149019608,0.305882353
sandpaper,06-scale_3_im_8_grey.png,0.960938936,0.070569401,0.00498004,3802.65955,8.056882494,-0.572088381,1.917458067,0.550980392,1.233333333,0.682352941,0.000721412,0.041911614,0.001756583,7.19709727,8.786917922,0.059977349,2.315519155,-0.254901961,0.215686275,0.470588235,-0.000504079,0.049055309,0.002406423,9.857750865,8.534571073,-0.042160557,2.057902393,-0.266666667,0.264705882,0.531372549,0.000261853,0.031064786,0.000965021,3.953006536,8.56942833,0.157459047,1.981955948,-0.141176471,0.166666667,0.307843137
sandpaper,06-scale_3_im_9_grey.png,0.951737228,0.144199703,0.020793554,3795.342564,8.997826726,0.134358729,0.015941322,0.466666667,1.541176471,1.074509804,0.000534716,0.084923312,0.007211969,29.54139562,9.995798145,-0.104613877,0.816623937,-0.347058824,0.409803922,0.756862745,0.000686945,0.089881447,0.008078675,33.09218378,9.350248279,-0.041957458,0.400624994,-0.345098039,0.343137255,0.688235294,-0.000347063,0.062061798,0.003851667,15.77692042,9.921154949,-0.059162695,0.915109241,-0.258823529,0.266666667,0.525490196
sandpaper,06-scale_4_im_1_grey.png,1.007374004,0.082575021,0.006818634,4184.559692,8.222277933,-0.047315833,0.971248643,0.566666667,1.362745098,0.796078431,-0.000468176,0.043649976,0.00190532,7.80509035,8.954551334,0.055846882,1.503520031,-0.233333333,0.233333333,0.466666667,-0.000497855,0.049140781,0.002414816,9.892103037,8.52595159,-0.013989105,1.784848697,-0.229411765,0.239215686,0.468627451,3.73E-05,0.03463,0.001199237,4.912079969,8.853189317,-0.033832159,1.278823812,-0.180392157,0.178431373,0.358823529
