category,filename,LL_Mean,LL_Std_Dev,LL_Variance,LL_Energy,LL_Entropy,LL_Contrast,LL_Homogeneity,LH_Mean,LH_Std_Dev,LH_Variance,LH_Energy,LH_Entropy,LH_Contrast,LH_Homogeneity,HL_Mean,HL_Std_Dev,HL_Variance,HL_Energy,HL_Entropy,HL_Contrast,HL_Homogeneity,HH_Mean,HH_Std_Dev,HH_Variance,HH_Energy,HH_Entropy,HH_Contrast,HH_Homogeneity,LL_LH_Correlation,LL_HL_Correlation,LL_HH_Correlation,LH_HL_Correlation,LH_HH_Correlation,HL_HH_Correlation
cracker,60-scale_9_im_5_grey.png,0.951613722,0.250448575,0.062724489,15864.5152,9.874698702,0.250448575,0.940977657,5.42E-20,0.058633743,0.003437916,56.32681276,10.23419291,0.058633743,0.996573863,-1.69E-19,0.137968948,0.019035431,311.8764937,10.3414649,0.137968948,0.981320148,3.56E-20,0.051800513,0.002683293,43.96307574,10.18364756,0.051800513,0.997323888,3.46E-18,-6.53E-20,-0.030373561,0.048710139,-8.64E-20,3.56E-18
cracker,60-scale_9_im_6_grey.png,0.919891238,0.308501298,0.095173051,15423.45425,10.16157143,0.308501298,0.913097706,1.36E-19,0.080791815,0.006527317,106.9435679,10.68966875,0.080791815,0.993515012,2.88E-20,0.138278369,0.019120907,313.2769473,10.40936383,0.138278369,0.981237842,3.81E-21,0.062271006,0.003877678,63.53188005,10.57647854,0.062271006,0.9961373,2.72E-19,5.85E-19,-0.000831237,0.001429375,4.30E-19,-3.93E-18
cracker,60-scale_9_im_7_grey.png,0.994332587,0.188842751,0.035661585,16783.09585,9.490148046,0.188842751,0.965566373,-1.90E-19,0.067703762,0.004583799,75.10096886,10.13763016,0.067703762,0.995437116,-1.10E-19,0.101537504,0.010309865,168.9168243,9.741066311,0.101537504,0.989795344,1.11E-19,0.052882738,0.002796584,45.81923106,10.01723874,0.052882738,0.997211215,-4.24E-18,1.55E-18,0.013867735,-0.020145613,9.61E-19,4.42E-18
cracker,60-scale_9_im_8_grey.png,0.967492915,0.141658073,0.02006701,15664.89888,9.125516456,0.141658073,0.980327753,-8.13E-20,0.049021374,0.002403095,39.37231065,9.632948068,0.049021374,0.997602666,-1.86E-20,0.098993121,0.009799638,160.5572703,9.667736307,0.098993121,0.990295463,-1.39E-19,0.043568821,0.001898242,31.10079969,9.566378543,0.043568821,0.998105354,-4.15E-18,3.24E-18,-0.030242825,0.038463517,4.41E-19,-2.75E-18
cracker,60-scale_9_im_9_grey.png,0.923953546,0.302362313,0.091422968,15484.73343,10.1062615,0.302362313,0.91623507,0,0.091092421,0.008297829,135.951634,10.75106689,0.091092421,0.991770458,-6.01E-20,0.130621335,0.017061933,279.5427143,10.33149151,0.130621335,0.983224293,-9.15E-20,0.066460963,0.00441706,72.36910419,10.63438176,0.066460963,0.995602365,-5.51E-18,1.09E-18,0.013699435,-0.023136656,5.23E-19,-7.42E-18
sandpaper,06-scale_1_im_1_grey.png,1.0029991,0.056205457,0.003159053,16534.17981,7.69616406,0.056205457,0.996850895,-8.13E-20,0.013345189,0.000178094,2.917893118,6.903492283,0.013345189,0.999821938,0,0.011943108,0.000142638,2.336978085,6.578338706,0.011943108,0.999857383,-1.10E-20,0.004967394,2.47E-05,0.404275279,6.213635948,0.004967394,0.999975326,1.93E-17,-8.86E-18,-0.033986058,0.059534105,-2.95E-19,-1.87E-17
sandpaper,06-scale_1_im_2_grey.png,0.985063381,0.060234256,0.003628166,15957.65604,7.839096306,0.060234256,0.99638495,2.03E-20,0.014212384,0.000201992,3.309434833,6.990486939,0.014212384,0.999798049,0,0.014977075,0.000224313,3.675140331,6.91594145,0.014977075,0.999775738,1.14E-20,0.005386235,2.90E-05,0.475324875,6.330238242,0.005386235,0.999970989,-1.18E-17,4.49E-18,-0.101662374,0.154951276,4.50E-19,-7.71E-18
sandpaper,06-scale_1_im_3_grey.png,0.904962757,0.097463462,0.009499126,13573.43486,8.603140153,0.097463462,0.990590258,-1.08E-19,0.025771969,0.000664194,10.88216071,8.008416106,0.025771969,0.999336246,0,0.0229755,0.000527874,8.648681276,7.47744718,0.0229755,0.999472405,8.05E-21,0.009127717,8.33E-05,1.365036524,7.26551321,0.009127717,0.999916692,1.85E-18,8.29E-18,0.002242626,-0.003369366,-1.66E-18,1.17E-17
sandpaper,06-scale_1_im_4_grey.png,0.860412358,0.073939732,0.005467084,12218.80235,8.19852838,0.073939732,0.994562642,1.19E-19,0.026324151,0.000692961,11.35347174,8.080846755,0.026324151,0.999307519,3.39E-21,0.024769221,0.000613514,10.05181853,7.449237202,0.024769221,0.999386862,0,0.011732689,0.000137656,2.255355632,7.510938038,0.011732689,0.999862363,2.22E-18,3.21E-20,-0.039613371,0.05270484,-6.76E-19,1.28E-17
sandpaper,06-scale_1_im_5_grey.png,0.884279737,0.087410119,0.007640529,12936.66194,8.470588844,0.087410119,0.992417406,-6.78E-21,0.032382281,0.001048612,17.18046136,8.496131564,0.032382281,0.998952486,-1.02E-20,0.033882775,0.001148042,18.8095271,7.980423757,0.033882775,0.998853274,1.05E-20,0.015373691,0.00023635,3.872364475,7.979004361,0.015373691,0.999763705,1.50E-19,-3.40E-19,-0.099822872,0.122259751,-9.23E-19,-9.55E-18
sandpaper,06-scale_1_im_6_grey.png,0.937982058,0.116151299,0.013491124,14635.85121,8.831214144,0.116151299,0.986688463,-8.13E-20,0.051545404,0.002656929,43.5311188,9.23659247,0.051545404,0.997350112,-3.39E-21,0.044979987,0.002023199,33.14809689,8.512696975,0.044979987,0.997980886,4.64E-20,0.023417627,0.000548385,8.984744329,8.756635285,0.023417627,0.999451915,3.04E-18,-1.76E-18,-0.005248478,0.006157311,1.71E-18,-1.51E-17
sandpaper,06-scale_1_im_7_grey.png,1.073719937,0.056862228,0.003233313,18941.67047,7.601254888,0.056862228,0.996777108,-2.71E-20,0.013643936,0.000186157,3.049996155,7.054071305,0.013643936,0.999813878,0,0.013247203,0.000175488,2.875201845,6.436373486,0.013247203,0.999824542,-4.71E-21,0.005220933,2.73E-05,0.446597463,6.326006067,0.005220933,0.999972743,1.30E-17,2.58E-18,0.017241029,-0.02831857,-3.76E-19,1.30E-17
sandpaper,06-scale_1_im_8_grey.png,1.027594114,0.053932166,0.002908679,17348.33506,7.617472273,0.053932166,0.997099757,-5.42E-20,0.012918844,0.000166897,2.73443291,6.928041012,0.012918844,0.999833131,0,0.014124954,0.000199514,3.268842753,6.763048311,0.014124954,0.999800525,3.07E-21,0.00536996,2.88E-05,0.472456747,6.324062159,0.00536996,0.999971164,-2.19E-17,-2.02E-18,-0.01570757,0.024929709,6.55E-19,-7.68E-18
sandpaper,06-scale_1_im_9_grey.png,0.916533107,0.117332339,0.013766878,13988.65616,8.843521868,0.117332339,0.986420075,1.63E-19,0.028523251,0.000813576,13.32962707,8.332650373,0.028523251,0.999187085,6.78E-21,0.027050788,0.000731745,11.98891196,7.747567026,0.027050788,0.99926879,2.01E-21,0.010429409,0.000108773,1.78212995,7.58725168,0.010429409,0.999891239,9.11E-18,2.61E-18,0.032511308,-0.051562378,9.69E-19,-6.10E-18
sandpaper,06-scale_2_im_1_grey.png,1.001054113,0.075567916,0.00571051,16512.12038,8.194491037,0.075567916,0.994321915,1.08E-19,0.030775309,0.00094712,15.51760861,8.418199717,0.030775309,0.999053777,0,0.031526532,0.000993922,16.28442138,8.023478342,0.031526532,0.999007065,3.49E-20,0.016264357,0.000264529,4.334048443,7.985622853,0.016264357,0.999735541,-1.53E-17,-1.06E-18,-0.003883819,0.004919883,8.18E-19,8.67E-18
sandpaper,06-scale_2_im_2_grey.png,0.975562002,0.082744604,0.006846669,15705.1763,8.349656788,0.082744604,0.993199889,-1.08E-19,0.035218681,0.001240355,20.32198385,8.631697365,0.035218681,0.998761181,-1.36E-20,0.043236852,0.001869425,30.6286659,8.510442172,0.043236852,0.998134063,1.04E-20,0.020522959,0.000421192,6.900807382,8.288382725,0.020522959,0.999578985,3.78E-18,1.38E-18,-0.094448155,0.105328523,1.11E-18,-1.10E-17
sandpaper,06-scale_2_im_3_grey.png,0.897517904,0.147166611,0.021658011,13552.7858,9.176469058,0.147166611,0.978801114,-5.42E-20,0.067309244,0.004530534,74.22827374,9.960110531,0.067309244,0.995489899,-9.15E-20,0.069294762,0.004801764,78.67210304,9.135184694,0.069294762,0.995221183,-2.75E-20,0.036367757,0.001322614,21.66970396,9.65614813,0.036367757,0.998679133,5.56E-18,-2.03E-18,0.011262305,-0.012923435,6.94E-19,9.41E-18
sandpaper,06-scale_2_im_4_grey.png,0.947206265,0.083027774,0.006893611,14812.66496,8.393791081,0.083027774,0.993153585,-4.07E-20,0.048970362,0.002398096,39.29041138,9.230961079,0.048970362,0.997607641,-2.54E-20,0.04951243,0.002451481,40.16505959,8.640747802,0.04951243,0.997554514,-2.27E-20,0.033843906,0.00114541,18.76639754,9.016095958,0.033843906,0.9988559,-4.71E-18,-6.31E-18,-0.030740177,0.035625641,2.08E-18,-3.29E-18
sandpaper,06-scale_2_im_5_grey.png,0.882240445,0.106633064,0.01137061,12938.75303,8.765770786,0.106633064,0.988757227,1.08E-19,0.060965243,0.003716761,60.89540946,9.923189341,0.060965243,0.996297002,-1.52E-20,0.075233371,0.00566006,92.73442522,9.19676241,0.075233371,0.994371796,-3.09E-20,0.044893689,0.002015443,33.02102268,9.7630425,0.044893689,0.997988611,1.25E-17,-3.22E-18,-0.084658969,0.088360328,8.46E-20,5.27E-18
sandpaper,06-scale_2_im_6_grey.png,0.876515108,0.137709676,0.018963955,12898.18422,9.100269973,0.137709676,0.981388984,-1.36E-19,0.084301228,0.007106697,116.4361246,10.43194424,0.084301228,0.992943452,-3.05E-20,0.086159691,0.007423492,121.6264975,9.401260556,0.086159691,0.99263121,1.15E-19,0.059156668,0.003499511,57.33599385,10.27797898,0.059156668,0.996512693,-2.92E-18,-1.53E-18,-2.64E-05,2.96E-05,6.09E-20,-1.66E-18
sandpaper,06-scale_2_im_7_grey.png,0.939163028,0.069961545,0.004894618,14531.32697,8.128769307,0.069961545,0.995129223,-1.08E-19,0.03008959,0.000905383,14.83380238,8.328213325,0.03008959,0.999095436,0,0.034190929,0.00116902,19.15321799,8.050007141,0.034190929,0.998832345,-4.47E-20,0.018340076,0.000336358,5.510895809,8.003830065,0.018340076,0.999663755,-7.85E-18,-5.25E-18,0.045090045,-0.056235947,7.36E-19,-7.09E-18
sandpaper,06-scale_2_im_8_grey.png,1.02231206,0.077818384,0.006055701,17222.49459,8.17893467,0.077818384,0.99398075,0,0.034438094,0.001185982,19.43113418,8.714976839,0.034438094,0.998815423,-1.36E-20,0.042877027,0.001838439,30.12099193,8.43202805,0.042877027,0.998164934,-5.40E-21,0.02212643,0.000489579,8.021261053,8.429140447,0.02212643,0.999510661,-9.48E-19,-3.48E-18,0.007147572,-0.008334668,-3.27E-19,-8.48E-18
sandpaper,06-scale_2_im_9_grey.png,0.93807014,0.148728198,0.022120077,14779.93537,9.193396901,0.148728198,0.978358632,-2.71E-19,0.070777354,0.005009434,82.07456363,10.04317448,0.070777354,0.995015536,6.44E-20,0.075370627,0.005680731,93.07310265,9.256331989,0.075370627,0.994351357,-2.65E-20,0.043115071,0.001858909,30.45637063,9.788125379,0.043115071,0.99814454,1.09E-17,7.83E-19,0.038853756,-0.046704528,1.60E-19,-9.45E-18
sandpaper,06-scale_3_im_1_grey.png,1.081516161,0.081938446,0.006713909,19273.99204,8.132011179,0.081938446,0.993330867,-1.08E-19,0.047240298,0.002231646,36.56328335,9.302708179,0.047240298,0.997773323,0,0.051212144,0.002622684,42.97004998,8.478501189,0.051212144,0.997384177,-3.24E-20,0.034403284,0.001183586,19.39187236,9.146125532,0.034403284,0.998817813,1.75E-18,-1.39E-17,-0.001950403,0.002272618,1.44E-20,-3.37E-18
sandpaper,06-scale_3_im_2_grey.png,0.982413737,0.078866008,0.006219847,15914.7065,8.304742221,0.078866008,0.9938186,4.07E-20,0.045724622,0.002090741,34.25470204,9.211730722,0.045724622,0.997913621,-3.22E-20,0.059105371,0.003493445,57.23660131,8.990230034,0.059105371,0.996518717,-7.62E-21,0.037074674,0.001374531,22.52032295,9.078683212,0.037074674,0.998627355,9.40E-19,-3.00E-18,-0.059938665,0.064848089,1.01E-18,-7.73E-19
sandpaper,06-scale_3_im_3_grey.png,0.960752719,0.14460394,0.0209103,15465.77652,9.142162585,0.14460394,0.979517986,-2.17E-19,0.084746576,0.007181982,117.6695963,10.39741547,0.084746576,0.992869231,-4.57E-20,0.088062927,0.007755079,127.0592157,9.52770255,0.088062927,0.992304599,-5.38E-20,0.062059785,0.003851417,63.10161476,10.25443276,0.062059785,0.99616336,3.32E-18,-1.99E-18,0.025381399,-0.030520431,1.03E-19,1.16E-18
sandpaper,06-scale_3_im_4_grey.png,1.082744045,0.077118736,0.005947299,19304.97173,8.047167303,0.077118736,0.994087862,-5.42E-20,0.049401764,0.002440534,39.98571319,9.398108264,0.049401764,0.997565407,1.36E-20,0.050827003,0.002583384,42.32616686,8.471069221,0.050827003,0.997423272,3.90E-20,0.035954395,0.001292719,21.17990004,9.220168218,0.035954395,0.99870895,5.22E-18,-1.94E-18,-0.046161296,0.050974494,1.13E-18,1.38E-17
sandpaper,06-scale_3_im_5_grey.png,0.959661267,0.113284623,0.012833406,15299.10318,8.846116312,0.113284623,0.987329204,-1.22E-19,0.069935841,0.004891022,80.13450211,10.06521586,0.069935841,0.995132784,-9.49E-20,0.090308983,0.008155712,133.6231911,9.555350387,0.090308983,0.991910265,9.08E-20,0.055397359,0.003068867,50.28032295,9.969472984,0.055397359,0.996940522,-6.47E-18,2.11E-19,-0.081898239,0.081377405,3.63E-19,-1.21E-17
sandpaper,06-scale_3_im_6_grey.png,0.922935815,0.142118472,0.02019766,14286.982,9.133085519,0.142118472,0.980202209,1.08E-19,0.086556646,0.007492053,122.7497962,10.41708871,0.086556646,0.99256366,-3.90E-20,0.091451972,0.008363463,137.0269819,9.551548364,0.091451972,0.991705904,5.76E-20,0.063281133,0.004004502,65.60975779,10.3203074,0.063281133,0.99601147,3.86E-18,3.31E-18,-0.003238648,0.003679552,4.33E-19,2.20E-19
sandpaper,06-scale_3_im_7_grey.png,1.013677619,0.076867517,0.005908615,16932.06006,8.180638669,0.076867517,0.994126091,-1.08E-19,0.045158508,0.002039291,33.41174164,9.167717564,0.045158508,0.997964859,1.69E-21,0.047211707,0.002228945,36.51903883,8.605785714,0.047211707,0.997776012,-1.48E-20,0.032853217,0.001079334,17.68380623,8.981172473,0.032853217,0.99892183,6.59E-18,2.14E-18,0.060084722,-0.071169764,2.88E-19,-1.20E-17
sandpaper,06-scale_3_im_8_grey.png,0.960938936,0.070726841,0.005002286,15211.00268,8.156897093,0.070726841,0.995022612,-5.42E-20,0.041203668,0.001697742,27.8158093,8.973513134,0.041203668,0.998305135,-2.71E-20,0.049092977,0.00241012,39.48741253,8.654393942,0.049092977,0.997595674,-3.96E-20,0.031603201,0.000998762,16.36372165,8.797147897,0.031603201,0.999002234,2.15E-17,-6.83E-18,0.009215522,-0.010183101,-7.23E-20,-5.19E-18
sandpaper,06-scale_3_im_9_grey.png,0.951737228,0.144166007,0.020783838,15181.21106,9.160855628,0.144166007,0.979639335,3.25E-19,0.08518763,0.007256932,118.8975779,10.37374576,0.08518763,0.992795351,6.95E-20,0.089772923,0.008059178,132.0415686,9.546420349,0.089772923,0.992005253,-1.30E-19,0.06194187,0.003836795,62.86205306,10.25035675,0.06194187,0.99617787,5.52E-18,-3.29E-18,0.042196183,-0.049271802,-1.05E-18,2.36E-18
sandpaper,06-scale_4_im_1_grey.png,1.007374004,0.081702747,0.006675339,16735.89102,8.309161275,0.081702747,0.993368926,5.42E-20,0.044638139,0.001992563,32.64615917,9.172590987,0.044638139,0.998011399,1.52E-20,0.049614218,0.002461571,40.33037293,8.6933247,0.049614218,0.997544474,8.26E-21,0.034770727,0.001209003,19.80831219,9.035728638,0.034770727,0.998792456,7.40E-18,3.39E-18,0.008381931,-0.010751827,2.22E-19,-1.12E-17
sandpaper,06-scale_4_im_2_grey.png,0.9785027,0.075932266,0.005765709,15781.61345,8.263803975,0.075932266,0.994267344,1.08E-19,0.045263799,0.002048812,33.5677278,9.272486934,0.045263799,0.997955378,7.12E-20,0.062726901,0.003934664,64.46553633,9.066206682,0.062726901,0.996080757,-8.45E-20,0.041042585,0.001684494,27.59874664,9.235198386,0.041042585,0.998318339,1.04E-17,2.98E-18,-0.034002845,0.037322566,3.13E-19,4.11E-18
sandpaper,06-scale_4_im_3_grey.png,0.986754653,0.155792798,0.024271396,16350.51342,9.229424845,0.155792798,0.976303745,-1.08E-19,0.088249287,0.007787937,127.5975548,10.48567648,0.088249287,0.992272247,6.61E-20,0.089427229,0.007997229,131.0266052,9.562025771,0.089427229,0.992066219,1.52E-20,0.068267236,0.004660416,76.3562476,10.37258054,0.068267236,0.995361203,-2.22E-18,2.39E-18,0.003372935,-0.004545552,-6.09E-19,8.05E-18
sandpaper,06-scale_4_im_4_grey.png,1.034192613,0.068384627,0.004676457,17600.19771,7.988635852,0.068384627,0.99534531,8.13E-20,0.043233086,0.0018691,30.62332949,9.154955471,0.043233086,0.998134387,-1.02E-20,0.046741749,0.002184791,35.79561707,8.523780587,0.046741749,0.997819972,-7.03E-20,0.033749408,0.001139023,18.66174548,9.016710525,0.033749408,0.998862273,1.80E-17,-6.19E-18,-0.047610839,0.054376254,1.80E-19,7.52E-18
sandpaper,06-scale_4_im_5_grey.png,0.95903081,0.094989742,0.009023051,15216.85536,8.604183687,0.094989742,0.991057636,5.42E-20,0.058610822,0.003435228,56.28278354,9.771897618,0.058610822,0.996576532,1.22E-19,0.082350947,0.006781678,111.1110188,9.449121882,0.082350947,0.993264003,-1.10E-20,0.05264035,0.002771006,45.40016917,9.730463377,0.05264035,0.997236651,-4.03E-18,-4.01E-18,-0.069015193,0.071497979,-3.10E-19,6.14E-18
sandpaper,06-scale_4_im_6_grey.png,1.014224303,0.149992689,0.022497807,17222.02101,9.148863213,0.149992689,0.977997208,1.36E-19,0.087904886,0.007727269,126.6035755,10.45042802,0.087904886,0.992331984,-1.86E-20,0.089349779,0.007983383,130.7997463,9.550716817,0.089349779,0.992079847,2.58E-20,0.068260302,0.004659469,76.34073818,10.32800322,0.068260302,0.995362141,-5.14E-18,-2.84E-18,0.001497685,-0.001952325,2.28E-19,4.17E-19
sandpaper,06-scale_4_im_7_grey.png,1.040834195,0.073150895,0.005351053,17837.04576,8.082200712,0.073150895,0.994677428,-1.36E-19,0.041004913,0.001681403,27.54810458,9.10922676,0.041004913,0.99832142,-3.05E-20,0.04428165,0.001960865,32.12680507,8.486917032,0.04428165,0.998042973,-8.66E-20,0.032025627,0.001025641,16.80409842,8.967976003,0.032025627,0.99897541,4.66E-18,-1.81E-18,0.046570002,-0.060084694,7.36E-19,-2.69E-18
sandpaper,06-scale_4_im_8_grey.png,0.964907418,0.064662311,0.004181214,15322.76801,8.046233745,0.064662311,0.995836195,1.36E-20,0.042639817,0.001818154,29.78863514,9.030602017,0.042639817,0.998185146,-1.36E-20,0.051176084,0.002618992,42.90955786,8.728865885,0.051176084,0.99738785,-3.24E-20,0.035121547,0.001233523,20.21004229,8.918408663,0.035121547,0.998767997,5.22E-18,-9.42E-18,0.01521721,-0.015837168,-3.10E-19,7.54E-18
sandpaper,06-scale_4_im_9_grey.png,0.968267942,0.138268938,0.019118299,15673.93557,9.089860165,0.138268938,0.981240353,0,0.081254849,0.00660235,108.1729104,10.28846789,0.081254849,0.993440955,-3.90E-20,0.084189691,0.007087904,116.1282199,9.460970901,0.084189691,0.992961981,-5.93E-21,0.06180222,0.003819514,62.57892349,10.18090828,0.06180222,0.996195019,-1.03E-17,2.38E-18,0.033935832,-0.04239152,-6.45E-19,9.60E-18
sandpaper,06-scale_5_im_1_grey.png,1.055826823,0.071116316,0.00505753,18347.25885,8.019123056,0.071116316,0.994967919,-5.42E-20,0.041428587,0.001716328,28.12031526,9.143540785,0.041428587,0.998286613,6.78E-21,0.046990114,0.002208071,36.17703191,8.485731865,0.046990114,0.997796794,2.29E-20,0.034474175,0.001188469,19.47187236,9.048717798,0.034474175,0.998812942,1.21E-17,-7.99E-18,0.005635463,-0.007097185,6.11E-19,1.25E-17
sandpaper,06-scale_5_im_2_grey.png,0.995349839,0.066485359,0.004420303,16304.40006,8.053357669,0.066485359,0.99559915,0,0.039016108,0.001522257,24.94065359,9.025867639,0.039016108,0.998480057,-3.39E-21,0.053047626,0.002814051,46.10540561,8.822719773,0.053047626,0.997193846,6.82E-20,0.035904353,0.001289123,21.12098424,8.973192422,0.035904353,0.998712537,1.11E-17,1.52E-17,-0.023563612,0.027177224,-6.56E-19,2.15E-17
sandpaper,06-scale_5_im_3_grey.png,1.023892272,0.139780776,0.019538665,17496.37611,9.042277806,0.139780776,0.980835778,0,0.083265935,0.006933216,113.5938101,10.33332109,0.083265935,0.993114523,-1.36E-20,0.08037096,0.006459491,105.832303,9.382920071,0.08037096,0.993581966,3.43E-20,0.067183808,0.004513664,73.95187236,10.24980344,0.067183808,0.995506618,-1.46E-19,7.43E-18,0.008153862,-0.011442183,6.75E-19,-9.41E-19
sandpaper,06-scale_5_im_4_grey.png,1.01067086,0.058030093,0.003367492,16790.70133,7.84880435,0.058030093,0.99664381,8.13E-20,0.036409358,0.001325641,21.71930796,8.869693582,0.036409358,0.998676114,-3.39E-21,0.041229391,0.001699863,27.85054979,8.426602515,0.041229391,0.998303022,-3.88E-20,0.03005866,0.000903523,14.8033218,8.749421925,0.03005866,0.999097293,2.41E-18,-5.29E-18,-0.024044149,0.027939097,8.84E-19,1.12E-17
sandpaper,06-scale_5_im_5_grey.png,0.975943532,0.087327248,0.007626048,15730.14447,8.498755493,0.087327248,0.992431668,1.08E-19,0.054977357,0.00302251,49.52079969,9.659556075,0.054977357,0.996986598,-3.39E-21,0.077007177,0.005930105,97.1588466,9.355285665,0.077007177,0.994104853,-9.53E-21,0.051568425,0.002659302,43.57001153,9.628116356,0.051568425,0.997347751,-1.76E-18,5.92E-19,-0.076305371,0.081165915,9.40E-21,-5.97E-18
sandpaper,06-scale_5_im_6_grey.png,0.997782629,0.143991419,0.020733529,16651.11987,9.111301972,0.143991419,0.979687618,-3.25E-19,0.084111215,0.007074696,115.9118262,10.40045027,0.084111215,0.992975003,7.45E-20,0.084322634,0.007110307,116.4952634,9.474035432,0.084322634,0.992939893,-7.16E-20,0.067805523,0.004597589,75.32689735,10.32244219,0.067805523,0.995423452,-7.48E-18,-5.68E-19,0.00172689,-0.002377215,-5.00E-20,9.26E-18
sandpaper,06-scale_5_im_7_grey.png,1.026675475,0.068939762,0.004752691,17347.62859,8.043874304,0.068939762,0.99526979,0,0.038184997,0.001458094,23.88941176,8.962835292,0.038184997,0.998544029,1.02E-20,0.042006224,0.001764523,28.90994233,8.445981094,0.042006224,0.998238585,2.22E-20,0.030909771,0.000955414,15.6535025,8.853629055,0.030909771,0.999045498,4.18E-18,-3.06E-18,0.042314163,-0.056214056,-9.94E-19,7.50E-18
sandpaper,06-scale_5_im_8_grey.png,1.016090782,0.051795224,0.002682745,16959.45888,7.674907446,0.051795224,0.997324433,-1.02E-19,0.034891388,0.001217409,19.94602845,8.815420009,0.034891388,0.998784071,1.36E-20,0.042137693,0.001775585,29.091188,8.471702636,0.042137693,0.998227562,3.81E-21,0.029737295,0.000884307,14.48848135,8.708063267,0.029737295,0.999116475,-1.17E-18,-5.68E-18,0.019459938,-0.020386544,-1.44E-18,5.07E-18
sandpaper,06-scale_5_im_9_grey.png,0.997857307,0.13389062,0.017926698,16607.57448,9.021881024,0.13389062,0.982389009,2.17E-19,0.079867695,0.006378849,104.5110573,10.26601973,0.079867695,0.993661583,2.71E-20,0.077928925,0.006072917,99.49867743,9.366719958,0.077928925,0.99396374,6.82E-20,0.063712295,0.004059257,66.5068589,10.16657525,0.063712295,0.995957154,-3.17E-19,-3.73E-19,0.03431334,-0.047029088,-8.06E-19,8.96E-19
sandpaper,06-scale_6_im_1_grey.png,1.060951383,0.064151056,0.004115358,18509.54865,7.860502641,0.064151056,0.995901509,-1.08E-19,0.036520315,0.001333733,21.85188774,8.96251705,0.036520315,0.998668043,-6.78E-21,0.041405737,0.001714435,28.08930411,8.310729017,0.041405737,0.998288499,-5.93E-20,0.031451571,0.000989201,16.2070742,8.873421486,0.031451571,0.999011776,-1.08E-17,2.30E-20,0.009174502,-0.012241471,-2.51E-19,-4.55E-18
sandpaper,06-scale_6_im_2_grey.png,0.996724686,0.059434107,0.003532413,16334.72533,7.928057655,0.059434107,0.996480021,2.71E-20,0.03593014,0.001290975,21.1513341,8.861795819,0.03593014,0.998710689,-2.03E-20,0.0471633,0.002224377,36.4441907,8.677123892,0.0471633,0.99778056,3.85E-20,0.033664426,0.001133294,18.56788158,8.821199156,0.033664426,0.998867989,-6.94E-19,2.47E-18,-0.014190464,0.016754846,-6.03E-19,3.20E-18
sandpaper,06-scale_6_im_3_grey.png,1.015184589,0.127463943,0.016247057,17151.53809,8.891798811,0.127463943,0.98401269,-1.08E-19,0.07713268,0.00594945,97.47579393,10.21801374,0.07713268,0.994085736,-5.59E-20,0.068960395,0.004755536,77.91470204,9.170108579,0.068960395,0.995266972,1.55E-19,0.062411062,0.003895141,63.81798539,10.12793745,0.062411062,0.996119973,-7.93E-18,-1.85E-18,0.007665378,-0.011464215,-6.09E-19,3.10E-18
sandpaper,06-scale_6_im_4_grey.png,1.041639859,0.055168477,0.003043561,17826.72846,7.683890214,0.055168477,0.996965674,4.74E-20,0.032861594,0.001079884,17.69282584,8.728758663,0.032861594,0.998921281,0,0.037559325,0.001410703,23.11295656,8.191883106,0.037559325,0.998591284,1.08E-20,0.027788142,0.000772181,12.651411,8.630451152,0.027788142,0.999228415,-1.05E-17,-1.25E-17,-0.007984727,0.009917545,-7.92E-20,-1.30E-17
sandpaper,06-scale_6_im_5_grey.png,0.974542835,0.08314827,0.006913635,15673.71053,8.409300372,0.08314827,0.993133835,0,0.046919578,0.002201447,36.06850442,9.442164649,0.046919578,0.997803389,2.03E-20,0.069436082,0.00482137,78.99331795,9.220741575,0.069436082,0.995201765,2.08E-20,0.04762998,0.002268615,37.16898885,9.442189503,0.04762998,0.99773652,-4.89E-19,3.01E-19,-0.041446949,0.050383331,-2.17E-19,-9.22E-18
sandpaper,06-scale_6_im_6_grey.png,1.078873219,0.125841903,0.015836184,19329.90231,8.799702768,0.125841903,0.984410691,1.08E-19,0.076390519,0.005835511,95.60901961,10.15074855,0.076390519,0.994198344,-8.47E-20,0.069607887,0.004845258,79.38470588,9.107884521,0.069607887,0.995178105,-1.65E-20,0.061121036,0.003735781,61.20703576,10.06444789,0.061121036,0.996278123,2.11E-18,-1.04E-18,-0.000517367,0.00074837,-5.17E-19,-5.97E-19
sandpaper,06-scale_6_im_7_grey.png,1.069240675,0.064975546,0.004221822,18800.59809,7.873861716,0.064975546,0.995795927,8.13E-20,0.03309622,0.00109536,17.94637447,8.813650529,0.03309622,0.998905839,0,0.036816485,0.001355454,22.20775087,8.081553711,0.036816485,0.998646381,4.24E-21,0.027382971,0.000749827,12.28516724,8.698966286,0.027382971,0.999250735,1.18E-18,2.80E-18,0.026544019,-0.038759348,1.62E-18,-2.48E-17
sandpaper,06-scale_6_im_8_grey.png,1.002623315,0.051401146,0.002642078,16513.36134,7.719891756,0.051401146,0.997364884,8.13E-20,0.037998065,0.001443853,23.65608612,8.932316538,0.037998065,0.998558229,-3.39E-21,0.04484638,0.002011198,32.95146482,8.586194243,0.04484638,0.997992839,2.27E-20,0.033247238,0.001105379,18.11052672,8.854949472,0.033247238,0.998895842,6.83E-18,6.17E-19,0.017222882,-0.017272108,4.21E-21,1.16E-17
