category,filename,GLCM_Contrast,GLCM_Homogeneity,GLCM_Energy,GLCM_Correlation,GLCM_Entropy,GLCM_Mean,GLCM_Std_Dev,GLCM_Variance,DWT_DWT_LL_Mean,DWT_DWT_LL_Std_Dev,DWT_DWT_LL_Variance,DWT_DWT_LL_Energy,DWT_DWT_LL_Entropy,DWT_DWT_LL_Contrast,DWT_DWT_LL_Homogeneity,DWT_DWT_LH_Mean,DWT_DWT_LH_Std_Dev,DWT_DWT_LH_Variance,DWT_DWT_LH_Energy,DWT_DWT_LH_Entropy,DWT_DWT_LH_Contrast,DWT_DWT_LH_Homogeneity,DWT_DWT_HL_Mean,DWT_DWT_HL_Std_Dev,DWT_DWT_HL_Variance,DWT_DWT_HL_Energy,DWT_DWT_HL_Entropy,DWT_DWT_HL_Contrast,DWT_DWT_HL_Homogeneity,DWT_DWT_HH_Mean,DWT_DWT_HH_Std_Dev,DWT_DWT_HH_Variance,DWT_DWT_HH_Energy,DWT_DWT_HH_Entropy,DWT_DWT_HH_Contrast,DWT_DWT_HH_Homogeneity,SWT_SWT_LL_Mean,SWT_SWT_LL_Std_Dev,SWT_SWT_LL_Variance,SWT_SWT_LL_Energy,SWT_SWT_LL_Entropy,SWT_SWT_LL_Contrast,SWT_SWT_LL_Homogeneity,SWT_SWT_LH_Mean,SWT_SWT_LH_Std_Dev,SWT_SWT_LH_Variance,SWT_SWT_LH_Energy,SWT_SWT_LH_Entropy,SWT_SWT_LH_Contrast,SWT_SWT_LH_Homogeneity,SWT_SWT_HL_Mean,SWT_SWT_HL_Std_Dev,SWT_SWT_HL_Variance,SWT_SWT_HL_Energy,SWT_SWT_HL_Entropy,SWT_SWT_HL_Contrast,SWT_SWT_HL_Homogeneity,SWT_SWT_HH_Mean,SWT_SWT_HH_Std_Dev,SWT_SWT_HH_Variance,SWT_SWT_HH_Energy,SWT_SWT_HH_Entropy,SWT_SWT_HH_Contrast,SWT_SWT_HH_Homogeneity
sandpaper,06-scale_8_im_1_grey.png,160.4869486,0.105503302,0.116092839,0.023450418,6.009076665,138.7076416,11.35380603,128.9089113,1.087903071,0.065631925,0.00430755,4865.395271,7.79585459,0.065631925,0.995710926,0.000476792,0.033280406,0.001107585,4.537600923,8.719585616,0.033280406,0.99889364,0.000899969,0.039467481,0.001557682,6.383583237,7.950027067,0.039467481,0.998444741,0.000221163,0.030917679,0.000955903,3.915578624,8.686635509,0.030917679,0.99904501,1.087903071,0.065362535,0.004272261,19461.00291,7.855057394,0.065362535,0.995745914,-8.13E-20,0.033688075,0.001134886,18.59397924,8.914039512,0.033688075,0.9988664,1.02E-20,0.039368378,0.001549869,25.39305652,8.099319914,0.039368378,0.998452529,-4.76E-20,0.031189576,0.00097279,15.93818531,8.863877096,0.031189576,0.999028156
sandpaper,06-scale_8_im_2_grey.png,122.9818624,0.108757475,0.116931547,-0.009573463,5.991353511,127.9125366,9.557991638,91.35520416,1.003235581,0.053976476,0.00291346,4134.482295,7.691576452,0.053976476,0.997095004,-0.000400678,0.027178577,0.000738675,3.026270665,8.299248685,0.027178577,0.99926187,0.000973212,0.035560285,0.001264534,5.183410227,8.189587318,0.035560285,0.998737063,-0.000401635,0.026490742,0.000701759,2.875067282,8.323912943,0.026490742,0.999298733,1.003235581,0.053810055,0.002895522,16537.63529,7.766188459,0.053810055,0.997112838,3.39E-20,0.027273826,0.000743862,12.18742791,8.462559115,0.027273826,0.999256691,0,0.035741342,0.001277444,20.92963476,8.279896763,0.035741342,0.998724186,-7.84E-21,0.026511699,0.00070287,11.51582468,8.437670077,0.026511699,0.999297624
sandpaper,06-scale_8_im_3_grey.png,358.6416931,0.063434758,0.110512992,0.133134145,6.106438448,139.6015015,18.79955886,353.4234133,1.094913737,0.110585628,0.012229181,4960.523356,8.493629234,0.110585628,0.987918565,-0.000627585,0.061882533,0.003829448,15.68703191,9.629822709,0.061882533,0.996185161,-0.000135474,0.053503082,0.00286258,11.72520185,8.504682813,0.053503082,0.997145591,-0.000684072,0.053091264,0.002818682,11.54723952,9.510965761,0.053091264,0.99718924,1.094913737,0.109651319,0.012023412,19838.7221,8.577683492,0.109651319,0.988119433,0,0.063500923,0.004032367,66.06630527,9.873691982,0.063500923,0.995983827,1.69E-20,0.053806377,0.002895126,47.43374856,8.674392934,0.053806377,0.997113231,2.67E-20,0.052819183,0.002789866,45.70916571,9.78155607,0.052819183,0.997217896
sandpaper,06-scale_8_im_4_grey.png,82.53240967,0.13841508,0.119997105,0.081481737,5.938310104,128.6498413,8.098929552,65.59265989,1.009018363,0.046039258,0.002119613,4178.893499,7.497151754,0.046039258,0.99788487,-0.000527057,0.024325576,0.000591734,2.424878893,8.138602163,0.024325576,0.999408616,0.000739602,0.029157787,0.000850177,3.484563629,7.904744817,0.029157787,0.999150546,-5.12E-05,0.021738643,0.000472569,1.935651672,8.08587172,0.021738643,0.999527655,1.009018363,0.045849592,0.002102185,16715.28845,7.546014139,0.045849592,0.997902225,-4.07E-20,0.024452032,0.000597902,9.796024606,8.253949442,0.024452032,0.999402455,0,0.029274158,0.000856976,14.04069973,7.986163137,0.029274158,0.999143757,2.73E-20,0.021859923,0.000477856,7.829196463,8.200086036,0.021859923,0.999522372
sandpaper,06-scale_8_im_5_grey.png,239.0085856,0.080322747,0.112774149,-0.10189357,6.066482586,123.3147583,14.01413077,196.3958613,0.967174575,0.084727284,0.007178713,3860.911599,8.297560803,0.084727284,0.992872454,0.000355679,0.033063776,0.001093213,4.478319877,8.688779547,0.033063776,0.998907981,0.001365751,0.050020231,0.002502024,10.25592849,8.609840037,0.050020231,0.997504221,-0.000201536,0.03612853,0.001305271,5.346555171,8.752054131,0.03612853,0.998696431,0.967174575,0.084053211,0.007064942,15441.78238,8.386295692,0.084053211,0.992984621,-6.10E-20,0.033509546,0.00112289,18.39742407,8.856293,0.033509546,0.99887837,-1.36E-20,0.050882315,0.00258901,42.4183391,8.7504405,0.050882315,0.997417676,1.04E-20,0.036116626,0.001304411,21.37146482,8.89257311,0.036116626,0.998697289
sandpaper,06-scale_8_im_6_grey.png,370.9129842,0.065307856,0.110159454,0.130347258,6.113647878,141.0437012,18.20808461,331.5343451,1.106225107,0.103642319,0.01074173,5056.412541,8.425856762,0.103642319,0.989372428,-0.000565832,0.061163816,0.003741012,15.32449827,9.586755198,0.061163816,0.996272931,0.00064434,0.055615924,0.003093131,12.67116494,8.509243507,0.055615924,0.996916407,-1.15E-05,0.05308164,0.002817661,11.54113802,9.493863202,0.05308164,0.997190256,1.106225107,0.102364923,0.010478577,20221.33867,8.493039889,0.102364923,0.989630085,1.63E-19,0.06317942,0.003991639,65.39901576,9.882054647,0.06317942,0.996024231,3.39E-21,0.05606873,0.003143702,51.50642061,8.683384629,0.05606873,0.996866149,-1.02E-20,0.05272903,0.002780351,45.55326413,9.770668016,0.05272903,0.997227358
sandpaper,06-scale_8_im_7_grey.png,83.96190389,0.135524597,0.120074567,0.066336823,5.936125839,133.6347656,10.48685013,109.9740257,1.048115809,0.06933807,0.004807768,4519.3401,7.918855141,0.06933807,0.995215236,-0.000181909,0.024922927,0.000621152,2.54437524,8.248751659,0.024922927,0.999379233,-0.001311657,0.029200359,0.000852661,3.499546328,7.775541377,0.029200359,0.999148065,0.000189568,0.021946749,0.00048166,1.973025759,8.149626719,0.021946749,0.999518572,1.048115809,0.06877517,0.004730024,18076.08664,7.964282637,0.06877517,0.995292244,-1.36E-20,0.024894085,0.000619715,10.15341792,8.38176706,0.024894085,0.999380668,0,0.030471981,0.000928542,15.21322568,7.898409624,0.030471981,0.99907232,-1.16E-20,0.022062398,0.000486749,7.974901961,8.275898624,0.022062398,0.999513487
sandpaper,06-scale_8_im_8_grey.png,135.0980632,0.111332557,0.116604362,0.030022282,5.996316268,131.3519897,8.957156716,80.23065644,1.030211684,0.042803911,0.001832175,4354.737313,7.30432686,0.042803911,0.998171176,0.001201076,0.031123442,0.000968669,3.973575548,8.531256299,0.031123442,0.999032269,-4.16E-05,0.036184831,0.001309342,5.363071895,8.11041157,0.036184831,0.99869237,0.000131644,0.028700625,0.000823726,3.374052288,8.461209075,0.028700625,0.999176952,1.030211684,0.043105369,0.001858073,17419.37356,7.37882318,0.043105369,0.998145373,6.78E-21,0.030828448,0.000950393,15.57124183,8.662527979,0.030828448,0.999050509,0,0.036338393,0.001320479,21.63472511,8.212863608,0.036338393,0.998681263,7.16E-20,0.028397678,0.000806428,13.21251826,8.620685252,0.028397678,0.999194222
sandpaper,06-scale_8_im_9_grey.png,332.3202718,0.065865398,0.110223761,0.137694315,6.111690363,135.7608032,18.26612219,333.65122,1.064790614,0.108004277,0.011664924,4691.73852,8.445164296,0.108004277,0.988469578,0.000626628,0.059573815,0.003549039,14.53847366,9.547676826,0.059573815,0.996463512,-0.001252777,0.052044039,0.002708582,11.10078047,8.546456438,0.052044039,0.997298735,-0.00015175,0.050989786,0.002599958,10.64952326,9.458326127,0.050989786,0.997406784,1.064790614,0.107543633,0.011565633,18765.3273,8.559292334,0.107543633,0.988566601,8.13E-20,0.060468197,0.003656403,59.90650519,9.784835539,0.060468197,0.996356918,1.02E-20,0.052208098,0.002725686,44.65763168,8.691599391,0.052208098,0.997281724,-5.72E-20,0.050761868,0.002576767,42.21775471,9.714810003,0.050761868,0.997429855
sandpaper,06-scale_9_im_1_grey.png,117.539388,0.118153595,0.117589225,0.037513108,5.979637759,135.4749756,9.988071927,99.76158081,1.062548828,0.058401415,0.003410725,4638.39534,7.642693197,0.058401415,0.996600868,0.000782207,0.028853791,0.000832541,3.412595156,8.431106044,0.028853791,0.999168151,0.000778378,0.03407307,0.001160974,4.757831603,7.869896626,0.03407307,0.998840372,-0.000481579,0.027039298,0.000731124,2.995632449,8.47536375,0.027039298,0.99926941,1.062548828,0.058431394,0.003414228,18553.63875,7.682131363,0.058431394,0.99659739,5.42E-20,0.029394981,0.000864065,14.15683968,8.636968613,0.029394981,0.999136681,0,0.033618416,0.001130198,18.51716263,7.963404009,0.033618416,0.998871078,2.54E-20,0.026987466,0.000728323,11.9328489,8.602330412,0.026987466,0.999272207
sandpaper,06-scale_9_im_2_grey.png,88.03961182,0.12783352,0.119802881,-0.009506433,5.943394094,118.7912598,9.62498132,92.64026541,0.931696155,0.061673627,0.003803636,3571.144137,7.932462894,0.061673627,0.996210777,0.000227865,0.022855365,0.000522368,2.139830834,7.929574194,0.022855365,0.999477905,0.000558172,0.029526337,0.000871805,3.57218762,7.788303363,0.029526337,0.999128955,2.97E-05,0.022373527,0.000500575,2.050357555,7.894692012,0.022373527,0.999499676,0.931696155,0.060939433,0.003713614,14283.10163,7.969797897,0.060939433,0.996300125,0,0.022954001,0.000526886,8.632502884,8.049148293,0.022954001,0.999473391,0,0.030844223,0.000951366,15.58718185,7.908252578,0.030844223,0.999049538,1.97E-20,0.022514016,0.000506881,8.30473664,8.017452115,0.022514016,0.999493376
sandpaper,06-scale_9_im_3_grey.png,249.2683309,0.076556432,0.111533309,0.099635539,6.08724589,133.1643066,18.18505623,330.6962699,1.044425934,0.118142565,0.013957666,4525.19198,8.580911705,0.118142565,0.986234469,-0.000340839,0.049832173,0.002483245,10.17184929,9.30768223,0.049832173,0.997522906,-0.000199142,0.044144571,0.001948743,7.982214533,8.397319575,0.044144571,0.998055047,0.00106273,0.044178909,0.001951776,7.999100346,9.221843212,0.044178909,0.998052026,1.044425934,0.11704706,0.013700014,18096.54656,8.671073095,0.11704706,0.986485139,-4.34E-19,0.051952366,0.002699048,44.22120723,9.566646325,0.051952366,0.997308217,0,0.044634517,0.00199224,32.64086121,8.488938169,0.044634517,0.998011721,-4.24E-22,0.0441748,0.001951413,31.97194925,9.491801162,0.0441748,0.998052388
sandpaper,06-scale_9_im_4_grey.png,63.74404907,0.151723764,0.123033119,0.059037263,5.885795235,128.4199829,7.686527733,59.08270859,1.007215552,0.046943127,0.002203657,4164.349239,7.510067673,0.046943127,0.997801188,0.000442804,0.02088032,0.000435988,1.786608997,7.928449245,0.02088032,0.999564202,0.000106752,0.02517959,0.000634012,2.596958862,7.70674304,0.02517959,0.99936639,0.000386317,0.01898546,0.000360448,1.477004998,7.860605421,0.01898546,0.999639682,1.007215552,0.046625145,0.002173904,16656.90948,7.551917416,0.046625145,0.997830811,-2.71E-20,0.020916182,0.000437487,7.167781622,8.032652538,0.020916182,0.999562705,0,0.02579786,0.00066553,10.90403691,7.801400199,0.02579786,0.999334913,1.39E-20,0.018908747,0.000357541,5.857946943,7.934072899,0.018908747,0.999642587
sandpaper,06-scale_9_im_5_grey.png,219.2877604,0.082854828,0.113250338,-0.129258514,6.05764433,119.3978882,15.22856293,231.9091288,0.936454025,0.099128294,0.009826419,3632.220404,8.48392723,0.099128294,0.9902692,5.22E-05,0.030759866,0.000946169,3.875520953,8.628601254,0.030759866,0.999054725,0.001674996,0.048114987,0.002315052,9.493944637,8.535453453,0.048114987,0.997690295,0.000144091,0.034283744,0.001175375,4.814421376,8.692668728,0.034283744,0.998826005,0.936454025,0.098322413,0.009667297,14526.27456,8.557967527,0.098322413,0.990425265,6.78E-20,0.030984862,0.000960062,15.72965013,8.824038643,0.030984862,0.999040859,0,0.04954828,0.002455032,40.22324491,8.682194851,0.04954828,0.99755098,6.16E-20,0.034401361,0.001183454,19.38970396,8.875290696,0.034401361,0.998817945
sandpaper,06-scale_9_im_6_grey.png,259.3563232,0.075460685,0.111384715,0.12894567,6.089757005,141.4151001,18.26557806,333.6313418,1.10913804,0.117086709,0.013709297,5095.000019,8.538800933,0.117086709,0.986476106,0.00202541,0.051593306,0.002661869,10.9198193,9.345672933,0.051593306,0.997345198,-0.000325042,0.045980758,0.00211423,8.660319108,8.308497274,0.045980758,0.99789023,0.000888002,0.045087391,0.002032873,8.32987697,9.289525302,0.045087391,0.997971251,1.10913804,0.116252266,0.013514589,20376.80998,8.625213375,0.116252266,0.986665619,-1.08E-19,0.053655403,0.002878902,47.16793541,9.624156062,0.053655403,0.997129362,6.78E-21,0.045688653,0.002087453,34.20083045,8.409097446,0.045688653,0.997916895,5.61E-20,0.045192049,0.002042321,33.46139177,9.537893448,0.045192049,0.997961841
sandpaper,06-scale_9_im_7_grey.png,58.32621257,0.158930877,0.12384768,0.081393632,5.86937948,129.9365234,9.59168845,92.00048733,1.019109988,0.065432153,0.004281367,4271.581323,7.84023331,0.065432153,0.995736885,0.000116805,0.020845392,0.00043453,1.779892349,7.90552106,0.020845392,0.999565658,-0.000430836,0.024149081,0.000583178,2.389457901,7.57025921,0.024149081,0.999417162,0.000260417,0.018974969,0.000360049,1.475040369,7.880984653,0.018974969,0.99964008,1.019109988,0.064850598,0.0042056,17085.08393,7.902437351,0.064850598,0.995812013,0,0.021276586,0.000452693,7.41692426,8.048143864,0.021276586,0.999547512,0,0.025435002,0.000646939,10.59945406,7.702074135,0.025435002,0.999353479,5.51E-21,0.018819119,0.000354159,5.802545175,7.965547345,0.018819119,0.999645966
sandpaper,06-scale_9_im_8_grey.png,72.34515381,0.144230639,0.122002244,0.051801377,5.904721809,129.8318481,7.338619142,53.85533091,1.018289005,0.040379065,0.001630469,4253.871992,7.291744849,0.040379065,0.998372185,-0.000123985,0.023244302,0.000540298,2.213121876,8.103844331,0.023244302,0.999459994,-0.000816196,0.026416195,0.000697815,2.860980392,7.750831367,0.026416195,0.999302671,5.89E-05,0.021062602,0.000443633,1.817135717,7.983693497,0.021062602,0.999556564,1.018289005,0.040112457,0.001609009,17015.13637,7.325869096,0.040112457,0.998393576,2.71E-20,0.023108077,0.000533983,8.748781238,8.188183592,0.023108077,0.999466302,0,0.026958164,0.000726743,11.90695117,7.847283556,0.026958164,0.999273785,-1.57E-20,0.021051484,0.000443165,7.260815071,8.117382007,0.021051484,0.999557031
sandpaper,06-scale_9_im_9_grey.png,266.7421265,0.076933313,0.111429534,0.138553453,6.089613197,134.8479614,18.62496112,346.8891768,1.05763107,0.119256986,0.014222229,4639.972184,8.602337007,0.119256986,0.985977207,0.002157533,0.05302251,0.002811387,11.53450596,9.396467026,0.05302251,0.997196495,-0.000513653,0.046726905,0.002183404,8.944302191,8.44928897,0.046726905,0.997821353,-0.000231216,0.046008998,0.002116828,8.670745867,9.284901675,0.046008998,0.997887644,1.05763107,0.118825226,0.014119434,18558.20455,8.707828774,0.118825226,0.986077148,-1.08E-19,0.054441971,0.002963928,48.56099962,9.625895624,0.054441971,0.997044831,-1.36E-20,0.046284862,0.002142288,35.09925413,8.536149065,0.046284862,0.997862291,-1.55E-20,0.045969208,0.002113168,34.62214533,9.516616292,0.045969208,0.997891288
aluminium_foil,15-scale_1_im_1_grey.png,629.2463379,0.198597245,0.17491946,0.788815098,5.588275812,134.9939575,82.73606378,6845.25625,1.058776137,0.630752291,0.397848452,6221.231561,9.861300925,0.630752291,0.715385132,0.000327914,0.114497658,0.013109714,53.69782776,9.749498226,0.114497658,0.987059927,-0.001643402,0.094996122,0.009024263,36.97444444,9.141886065,0.094996122,0.991056446,2.63E-05,0.033156365,0.001099345,4.502918108,9.180151769,0.033156365,0.998901863,1.058776137,0.628989579,0.395627891,24848.54457,10.17409893,0.628989579,0.71652337,-2.17E-19,0.119344812,0.014243184,233.3603306,10.21906404,0.119344812,0.985956835,1.25E-19,0.10046982,0.010094185,165.3831219,9.440394651,0.10046982,0.99000669,1.69E-20,0.033456282,0.001119323,18.33898501,9.568628635,0.033456282,0.998881929
aluminium_foil,15-scale_1_im_2_grey.png,571.6049296,0.193493588,0.138745448,0.788137229,5.785622816,82.81658936,74.11327038,5492.776846,0.649541877,0.567800478,0.322397382,3048.661126,9.880354893,0.567800478,0.756202344,-0.000489717,0.08231981,0.006776551,27.75773549,9.558650911,0.08231981,0.993269061,0.000642904,0.089640182,0.008035362,32.91453672,9.139962271,0.089640182,0.99202869,-0.000110581,0.02602151,0.000677119,2.773529412,8.955403246,0.02602151,0.999323339,0.649541877,0.564422485,0.318572741,12131.98158,10.17353699,0.564422485,0.758395778,1.63E-19,0.087921307,0.007730156,126.6508804,9.944799105,0.087921307,0.992329141,1.11E-19,0.104147704,0.010846744,177.7130565,9.462314848,0.104147704,0.989269645,-2.92E-20,0.027155818,0.000737438,12.08219146,9.303285573,0.027155818,0.999263105
aluminium_foil,15-scale_1_im_3_grey.png,291.4073283,0.222408255,0.169326864,0.831368355,5.598416597,93.4697876,76.1382478,5797.032779,0.733096373,0.58214167,0.338888924,3589.40351,9.607853585,0.58214167,0.746887947,-0.000161324,0.114748219,0.013167154,53.93276817,9.440076351,0.114748219,0.987003967,-6.85E-05,0.062012589,0.003845561,15.75143791,8.594530225,0.062012589,0.99616917,0.000192919,0.026488053,0.000701617,2.873975394,8.787481926,0.026488053,0.999298875,0.733096373,0.580384927,0.336846663,14324.15364,9.928456755,0.580384927,0.748028946,0,0.115756775,0.013399631,219.539554,9.892796436,0.115756775,0.986777545,2.96E-21,0.074728463,0.005584343,91.49387928,8.863456472,0.074728463,0.994446668,3.26E-20,0.027797236,0.000772686,12.65969243,9.135993422,0.027797236,0.99922791
aluminium_foil,15-scale_1_im_4_grey.png,1183.070068,0.186289217,0.131274333,0.561256038,5.817434351,44.41473389,56.85764291,3232.791558,0.348350854,0.409223066,0.167463517,1182.973276,9.087421405,0.409223066,0.856557815,-0.001154163,0.114747681,0.01316703,53.93761246,9.223701202,0.114747681,0.987004087,0.000623755,0.121616853,0.014790659,60.58413303,9.036685209,0.121616853,0.985424916,-0.000618011,0.058661936,0.003441223,14.09681276,8.977795654,0.058661936,0.996570579,0.348350854,0.407526847,0.166078131,4709.194933,9.325558098,0.407526847,0.857575469,8.13E-20,0.11671738,0.013622947,223.1983622,9.598178961,0.11671738,0.986560144,-1.08E-19,0.125031465,0.015632867,256.1288966,9.426413532,0.125031465,0.984607758,-8.72E-20,0.059418746,0.003530587,57.84514418,9.361925123,0.059418746,0.996481834
aluminium_foil,15-scale_1_im_5_grey.png,1115.174967,0.15668179,0.124107591,0.567236306,5.905201778,51.05578613,54.38897933,2958.161072,0.400437538,0.39353435,0.154869285,1291.1391,9.131886197,0.39353435,0.865898862,0.001574946,0.097735347,0.009552198,39.13596309,9.396255956,0.097735347,0.990538183,-0.000236481,0.121245149,0.014700386,60.21301038,9.049584832,0.121245149,0.985512585,2.20E-05,0.053350603,0.002846287,11.65839293,9.185222027,0.053350603,0.997161792,0.400437538,0.39290562,0.154374826,5156.455186,9.390958793,0.39290562,0.866269757,3.25E-19,0.099642308,0.00992859,162.6700115,9.752160547,0.099642308,0.990169018,9.66E-20,0.121300292,0.014713761,241.0702576,9.402038453,0.121300292,0.985499595,-3.68E-20,0.054346263,0.002953516,48.39041138,9.52269593,0.054346263,0.997055181
aluminium_foil,15-scale_1_im_6_grey.png,974.6100769,0.121605666,0.117553261,0.559885443,6.010579843,56.17749023,52.49821534,2756.062613,0.440607767,0.376951926,0.142092755,1377.189719,9.485541233,0.376951926,0.875585626,-2.78E-05,0.108088866,0.011683203,47.85440215,9.771428343,0.108088866,0.988451718,0.000885608,0.110882631,0.012294958,50.36336025,9.433807635,0.110882631,0.987854372,0.000698912,0.058876623,0.003466457,14.20060746,9.648948864,0.058876623,0.996545518,0.440607767,0.375056628,0.140667474,5485.407082,9.732834238,0.375056628,0.876679683,1.08E-19,0.110694859,0.012253352,200.7589158,10.19606396,0.110694859,0.987894975,-1.29E-19,0.114820169,0.013183671,216.0012687,9.789039674,0.114820169,0.986987876,2.33E-20,0.058601609,0.003434149,56.26509035,9.993738282,0.058601609,0.996577604
aluminium_foil,15-scale_1_im_7_grey.png,628.928538,0.163456547,0.150113055,0.76567637,5.780990227,110.6712646,75.01829425,5627.744472,0.868009919,0.572448418,0.327697191,4428.34293,9.999452856,0.572448418,0.753183788,0.001330806,0.09423821,0.00888084,36.3831757,9.721534936,0.09423821,0.991197335,0.000247013,0.093160769,0.008678929,35.54914264,9.228351018,0.093160769,0.991395747,-8.62E-06,0.030508921,0.000930794,3.812533641,9.175158264,0.030508921,0.999070071,0.868009919,0.56987329,0.324755566,17665.17613,10.29978272,0.56987329,0.754856236,2.17E-19,0.101907044,0.010385046,170.148589,10.18789577,0.101907044,0.989721695,8.64E-20,0.100267952,0.010053662,164.7192003,9.582179462,0.100267952,0.990046408,3.31E-20,0.031548578,0.000995313,16.30720492,9.558069476,0.031548578,0.999005677
aluminium_foil,15-scale_1_im_8_grey.png,659.2150879,0.148842976,0.141942433,0.762299834,5.832526583,104.1225586,78.67309376,6189.455683,0.816647518,0.600284854,0.360341905,4207.636786,10.06920602,0.600284854,0.73510931,0.001821959,0.100517745,0.010103817,41.39883122,9.899525319,0.100517745,0.989997249,-0.002898093,0.096526103,0.009317289,38.19801615,9.524073742,0.096526103,0.990768722,7.28E-05,0.031119223,0.000968406,3.966612841,9.405243552,0.031119223,0.999032531,0.816647518,0.597592035,0.35711624,16777.69785,10.37187339,0.597592035,0.736856557,0,0.105479889,0.011126007,182.2884967,10.32071447,0.105479889,0.988996419,-2.15E-19,0.107125235,0.011475816,188.0197693,9.875788751,0.107125235,0.988654384,5.72E-21,0.032016833,0.001025078,16.7948712,9.765890261,0.032016833,0.998975972
aluminium_foil,15-scale_1_im_9_grey.png,392.6341756,0.197908745,0.143362405,0.770540586,5.742026016,80.44232178,70.19289023,4927.041839,0.630920171,0.537413609,0.288813387,2813.434468,9.635908308,0.537413609,0.775907521,-0.000275257,0.089508764,0.008011819,32.81672049,9.324992083,0.089508764,0.99205186,0.000807579,0.074377754,0.00553205,22.66194925,8.764963729,0.074377754,0.994498385,-1.48E-05,0.026981818,0.000728018,2.981964629,8.783626085,0.026981818,0.999272511,0.630920171,0.534629961,0.285829195,11204.84487,9.949967303,0.534629961,0.777708271,1.08E-19,0.097009628,0.009410868,154.1876586,9.754456422,0.097009628,0.990676871,-6.27E-20,0.083949547,0.007047527,115.4666744,9.057462308,0.083949547,0.993001794,-5.02E-20,0.028256212,0.000798414,13.08120723,9.123098212,0.028256212,0.999202223
aluminium_foil,15-scale_2_im_1_grey.png,2378.096975,0.126977505,0.140495129,0.623422369,5.87030655,118.4534302,84.73765108,7180.469511,0.929046511,0.609481316,0.371467475,5056.900688,10.16245282,0.609481316,0.729145983,0.002638155,0.179782863,0.032321878,132.4189196,10.34816268,0.179782863,0.968690116,0.001066081,0.174621308,0.030492601,124.9023491,10.04749537,0.174621308,0.970409685,0.000875555,0.086106583,0.007414344,30.37229143,10.19545633,0.086106583,0.992640224,0.929046511,0.607048094,0.368507389,20179.10471,10.48865055,0.607048094,0.730723128,-2.17E-19,0.184062902,0.033879152,555.0760246,10.94666469,0.184062902,0.967231033,-3.39E-19,0.178127088,0.031729259,519.8521876,10.48265182,0.178127088,0.969246525,-1.65E-19,0.087116933,0.00758936,124.3440754,10.69158942,0.087116933,0.992467804
aluminium_foil,15-scale_2_im_2_grey.png,1800.588287,0.127664887,0.125350322,0.611309418,5.943691514,83.34033203,74.94037519,5616.059833,0.653649663,0.543215902,0.295083516,2958.710365,9.994320317,0.543215902,0.772150975,-0.000746783,0.14370934,0.020652374,84.59440984,10.17907958,0.14370934,0.979765516,0.00153665,0.155760703,0.024261397,99.38435217,9.865426569,0.155760703,0.976313276,-6.80E-05,0.073963493,0.005470598,22.40758939,9.973831704,0.073963493,0.994559166,0.653649663,0.541292456,0.292997523,11800.66456,10.30148912,0.541292456,0.773396686,-2.17E-19,0.148696726,0.022110716,362.2619762,10.6811504,0.148696726,0.978367592,-2.46E-20,0.156793685,0.02458426,402.7885121,10.31522308,0.156793685,0.976005624,3.05E-20,0.076015191,0.005778309,94.67181853,10.43894316,0.076015191,0.994254888
aluminium_foil,15-scale_2_im_3_grey.png,859.3288269,0.142998977,0.133102744,0.689007604,5.907485763,92.29852295,71.16744332,5064.804988,0.723909984,0.521986584,0.272469994,3262.528139,9.933118446,0.521986584,0.785873148,-0.000135474,0.160438974,0.025740665,105.433837,10.20713004,0.160438974,0.97490529,0.00015558,0.098317062,0.009666245,39.59303729,9.480591452,0.098317062,0.990426297,9.53E-05,0.060692018,0.003683521,15.08773933,9.876867095,0.060692018,0.996329997,0.723909984,0.519139989,0.269506328,13001.55585,10.23512889,0.519139989,0.787707771,1.08E-19,0.164193333,0.026959451,441.7036371,10.71264051,0.164193333,0.973748281,2.10E-19,0.105392135,0.011107502,181.9853133,9.811803298,0.105392135,0.989014519,-1.06E-20,0.063144245,0.003987196,65.326213,10.32795765,0.063144245,0.996028639
aluminium_foil,15-scale_2_im_4_grey.png,1998.657227,0.10267531,0.117245902,0.505492355,6.036531412,77.824646,67.18169997,4513.380811,0.61038938,0.479801125,0.23020912,2469.004556,9.847773052,0.479801125,0.812869929,0.000148878,0.125341924,0.015710598,64.35069973,10.11265845,0.125341924,0.984532407,0.001699889,0.158820594,0.025223981,103.3292618,9.805456139,0.158820594,0.975396614,0.000135474,0.080579763,0.006493098,26.59580546,10.0422793,0.080579763,0.99354879,0.61038938,0.478374716,0.228842369,9853.625375,10.15648428,0.478374716,0.813774025,-1.08E-19,0.130059257,0.01691541,277.1420838,10.61030536,0.130059257,0.983365961,-1.95E-20,0.159610095,0.025475382,417.3886659,10.25875156,0.159610095,0.97515749,2.20E-20,0.080041023,0.006406565,104.9651672,10.45032771,0.080041023,0.993634217
